FIPS_STATE,FIPS_COUNTY,COUNTY_NAME,COUNTY_LAT,COUNTY_LONG
48,345,Motley County,34.084735,-100.789278
48,347,Nacogdoches County,31.611655,-94.613766
48,349,Navarro County,32.04929,-96.474324
48,351,Newton County,30.782101,-93.746804
48,353,Nolan County,32.308326,-100.398609
48,355,Nueces County,27.736587,-97.521053
48,357,Ochiltree County,36.278773,-100.814586
48,359,Oldham County,35.399278,-102.595807
48,361,Orange County,30.12552,-93.894312
48,363,Palo Pinto County,32.747826,-98.305804
48,365,Panola County,32.162806,-94.306867
48,367,Parker County,32.777999,-97.805805
48,369,Parmer County,34.528179,-102.779388
48,371,Pecos County,30.781391,-102.723149
48,373,Polk County,30.797514,-94.830439
48,375,Potter County,35.397205,-101.894774
48,377,Presidio County,29.998304,-104.229258
48,379,Rains County,32.869941,-95.796204
48,381,Randall County,34.968492,-101.900395
48,383,Reagan County,31.358564,-101.523572
48,385,Real County,29.841002,-99.806875
48,387,Red River County,33.618415,-95.051014
48,389,Reeves County,31.321483,-103.682964
48,391,Refugio County,28.320913,-97.168737
48,393,Roberts County,35.83339,-100.80636
48,395,Robertson County,31.027267,-96.514023
48,397,Rockwall County,32.892657,-96.409279
48,399,Runnels County,31.833126,-99.968457
48,401,Rusk County,32.105284,-94.757408
48,403,Sabine County,31.342577,-93.850139
48,405,San Augustine County,31.397248,-94.180302
48,407,San Jacinto County,30.575046,-95.162686
48,409,San Patricio County,28.005082,-97.522009
48,411,San Saba County,31.155153,-98.814685
48,413,Schleicher County,30.899605,-100.538965
48,415,Scurry County,32.745829,-100.916695
48,417,Shackelford County,32.730322,-99.354834
48,419,Shelby County,31.791634,-94.141742
48,421,Sherman County,36.28002,-101.893135
48,423,Smith County,32.37525,-95.271428
48,425,Somervell County,32.221652,-97.771429
48,427,Starr County,26.574537,-98.73328
48,429,Stephens County,32.738118,-98.839489
48,431,Sterling County,31.82414,-101.045062
48,433,Stonewall County,33.17794,-100.252273
48,435,Sutton County,30.495859,-100.541264
48,437,Swisher County,34.529503,-101.731838
48,439,Tarrant County,32.770451,-97.293284
48,441,Taylor County,32.311387,-99.880794
48,443,Terrell County,30.226009,-102.066907
48,445,Terry County,33.17111,-102.338855
48,447,Throckmorton County,33.183624,-99.214984
48,449,Titus County,33.217645,-94.968314
48,451,Tom Green County,31.409637,-100.457118
48,453,Travis County,30.3333,-97.779406
48,455,Trinity County,31.093348,-95.124857
48,457,Tyler County,30.768905,-94.379095
48,459,Upshur County,32.73495,-94.941393
48,461,Upton County,31.364072,-102.042245
48,463,Uvalde County,29.350099,-99.760754
48,465,Val Verde County,29.894131,-101.151496
48,467,Van Zandt County,32.557969,-95.835238
48,469,Victoria County,28.796,-96.970943
48,471,Walker County,30.737951,-95.573906
48,473,Waller County,30.013363,-95.981994
48,475,Ward County,31.510529,-103.101512
48,477,Washington County,30.213697,-96.405463
48,479,Webb County,27.770428,-99.327204
48,481,Wharton County,29.277302,-96.216514
48,483,Wheeler County,35.397156,-100.267035
48,485,Wichita County,33.990204,-98.70774
48,487,Wilbarger County,34.084244,-99.241684
48,489,Willacy County,26.493711,-97.598146
48,491,Williamson County,30.64432,-97.598344
48,493,Wilson County,29.174034,-98.085622
48,495,Winkler County,31.85968,-103.047453
48,497,Wise County,33.215455,-97.652699
48,499,Wood County,32.781919,-95.381557
48,501,Yoakum County,33.175036,-102.824205
48,503,Young County,33.177251,-98.698171
48,505,Zapata County,26.999964,-99.183083
48,507,Zavala County,28.864352,-99.759662
49,001,Beaver County,38.340778,-113.228751
49,003,Box Elder County,41.514922,-113.097137
49,005,Cache County,41.690981,-111.748944
49,007,Carbon County,39.643915,-110.582783
49,009,Daggett County,40.889907,-109.505044
49,011,Davis County,41.014827,-112.123475
49,013,Duchesne County,40.281647,-110.435306
49,015,Emery County,38.990178,-110.690249
49,017,Garfield County,37.87355,-111.438826
49,019,Grand County,38.993569,-109.559034
49,021,Iron County,37.856501,-113.276939
49,023,Juab County,39.711399,-112.795948
49,025,Kane County,37.292567,-111.893833
49,027,Millard County,39.046589,-113.104745
49,029,Morgan County,41.081323,-111.57914
49,031,Piute County,38.335937,-112.129709
49,033,Rich County,41.619014,-111.238688
49,035,Salt Lake County,40.670711,-111.925494
49,037,San Juan County,37.631161,-109.805024
49,039,Sanpete County,39.373352,-111.575157
49,041,Sevier County,38.746559,-111.797045
49,043,Summit County,40.883639,-110.965855
49,045,Tooele County,40.445422,-113.182152
49,047,Uintah County,40.125578,-109.51832
49,049,Utah County,40.117393,-111.669709
49,051,Wasatch County,40.332732,-111.158793
49,053,Washington County,37.278485,-113.516741
49,055,Wayne County,38.364135,-110.89703
49,057,Weber County,41.295677,-111.917425
51,001,Accomack County,37.762281,-75.763999
51,003,Albemarle County,38.025947,-78.556228
51,005,Alleghany County,37.784462,-80.013426
51,007,Amelia County,37.337386,-77.977328
51,009,Amherst County,37.611246,-79.142385
51,011,Appomattox County,37.369929,-78.810027
51,013,Arlington County,38.878726,-77.101909
51,015,Augusta County,38.171554,-79.133094
51,017,Bath County,38.058846,-79.736146
51,019,Bedford County,37.311688,-79.528785
51,021,Bland County,37.132211,-81.126687
51,023,Botetourt County,37.551711,-79.804515
51,025,Brunswick County,36.764459,-77.858651
51,027,Buchanan County,37.266622,-82.035524
51,029,Buckingham County,37.56855,-78.525376
51,031,Campbell County,37.21171,-79.091261
51,033,Caroline County,38.025805,-77.348448
51,035,Carroll County,36.734719,-80.734321
51,036,Charles City County,37.351613,-77.061381
51,037,Charlotte County,37.00809,-78.661932
51,041,Chesterfield County,37.378206,-77.58842
51,043,Clarke County,39.116395,-77.996976
51,045,Craig County,37.486962,-80.215803
51,047,Culpeper County,38.486067,-77.956946
51,049,Cumberland County,37.51467,-78.23948
51,051,Dickenson County,37.116635,-82.35126
51,053,Dinwiddie County,37.076433,-77.630071
51,057,Essex County,37.944415,-76.951431
51,059,Fairfax County,38.833867,-77.276396
51,061,Fauquier County,38.740657,-77.808543
51,063,Floyd County,36.93601,-80.36317
51,065,Fluvanna County,37.844377,-78.278911
51,067,Franklin County,36.99322,-79.880814
51,069,Frederick County,39.205592,-78.262947
51,071,Giles County,37.319108,-80.697854
51,073,Gloucester County,37.403209,-76.522841
51,075,Goochland County,37.717585,-77.925906
51,077,Grayson County,36.65252,-81.228499
51,079,Greene County,38.297914,-78.4708
51,081,Greensville County,36.674526,-77.562483
51,083,Halifax County,36.766677,-78.938306
51,085,Hanover County,37.760263,-77.491262
51,087,Henrico County,37.5508,-77.404166
51,089,Henry County,36.670869,-79.884458
51,091,Highland County,38.350324,-79.556297
51,093,Isle of Wight County,36.907042,-76.711212
51,095,James City County,37.311647,-76.770737
51,097,King and Queen County,37.720303,-76.901789
51,099,King George County,38.264541,-77.154814
51,101,King William County,37.703021,-77.096684
51,103,Lancaster County,37.707716,-76.410883
51,105,Lee County,36.70707,-83.128996
51,107,Loudoun County,39.093182,-77.636626
51,109,Louisa County,37.987057,-77.957028
51,111,Lunenburg County,36.947001,-78.241394
51,113,Madison County,38.409177,-78.28129
51,115,Mathews County,37.418661,-76.279226
51,117,Mecklenburg County,36.683622,-78.365114
51,119,Middlesex County,37.610869,-76.506992
51,121,Montgomery County,37.171177,-80.394412
51,125,Nelson County,37.792026,-78.884353
51,127,New Kent County,37.506203,-76.997788
51,131,Northampton County,37.301001,-75.925725
51,133,Northumberland County,37.857955,-76.379084
51,135,Nottoway County,37.141409,-78.054668
51,137,Orange County,38.240198,-78.011777
51,139,Page County,38.613652,-78.481544
51,141,Patrick County,36.681768,-80.28509
51,143,Pittsylvania County,36.820155,-79.397333
51,145,Powhatan County,37.54606,-77.916362
51,147,Prince Edward County,37.218313,-78.44307
51,149,Prince George County,37.186767,-77.221211
51,153,Prince William County,38.70405,-77.477783
51,155,Pulaski County,37.063187,-80.713855
51,157,Rappahannock County,38.687336,-78.168603
51,159,Richmond County,37.938524,-76.724393
51,161,Roanoke County,37.26855,-80.079453
51,163,Rockbridge County,37.814645,-79.446196
51,165,Rockingham County,38.515309,-78.876339
51,167,Russell County,36.937887,-82.09539
51,169,Scott County,36.718623,-82.601454
51,171,Shenandoah County,38.861886,-78.568095
51,173,Smyth County,36.844951,-81.533542
51,175,Southampton County,36.723556,-77.10658
51,177,Spotsylvania County,38.179795,-77.650521
51,179,Stafford County,38.413096,-77.452829
51,181,Surry County,37.119825,-76.890536
51,183,Sussex County,36.926372,-77.258771
51,185,Tazewell County,37.12551,-81.563049
51,187,Warren County,38.908123,-78.206974
51,191,Washington County,36.72422,-81.961173
51,193,Westmoreland County,38.113533,-76.803864
51,195,Wise County,36.974565,-82.621677
51,197,Wythe County,36.921075,-81.085048
51,199,York County,37.223614,-76.439212
51,510,Alexandria city,38.821,-77.086178
51,515,Bedford city,37.337818,-79.521114
51,520,Bristol city,36.613216,-82.168103
51,530,Buena Vista city,37.731693,-79.357099
51,540,Charlottesville city,38.03745,-78.485745
51,550,Chesapeake city,36.678812,-76.308771
51,560,Clifton Forge city,37.823468,-79.825532
51,570,Colonial Heights city,37.264,-77.398786
51,580,Covington city,37.777966,-79.990271
51,590,Danville city,36.583187,-79.4083
51,595,Emporia city,36.694793,-77.536704
51,600,Fairfax city,38.85365,-77.298227
51,610,Falls Church city,38.88505,-77.174558
51,620,Franklin city,36.680804,-76.935967
51,630,Fredericksburg city,38.299252,-77.487129
51,640,Galax city,36.664502,-80.917721
51,650,Hampton city,37.05515,-76.29191
51,660,Harrisonburg city,38.436724,-78.873976
51,670,Hopewell city,37.290565,-77.298425
51,678,Lexington city,37.782292,-79.444621
51,680,Lynchburg city,37.401217,-79.191434
51,683,Manassas city,38.7474,-77.485372
51,685,Manassas Park city,38.773267,-77.45206
51,690,Martinsville city,36.683477,-79.863824
51,700,Newport News city,37.07585,-76.51416
51,710,Norfolk city,36.9232,-76.244943
51,720,Norton city,36.931339,-82.62609
51,730,Petersburg city,37.20435,-77.392576
51,735,Poquoson city,37.153396,-76.290436
51,740,Portsmouth city,36.855534,-76.35641
51,750,Radford city,37.124075,-80.558897
51,760,Richmond city,37.53105,-77.474584
51,770,Roanoke city,37.2784,-79.958399
51,775,Salem city,37.28665,-80.056418
51,780,South Boston city,36.707791,-78.906246
51,790,Staunton city,38.158808,-79.062277
51,800,Suffolk city,36.703293,-76.638147
51,810,Virginia Beach city,36.770134,-76.01474
51,820,Waynesboro city,38.069502,-78.902634
51,830,Williamsburg city,37.270008,-76.706855
51,840,Winchester city,39.174479,-78.175001
50,001,Addison County,44.030571,-73.142548
50,003,Bennington County,43.029341,-73.108405
50,005,Caledonia County,44.459934,-72.098806
50,007,Chittenden County,44.4537,-73.087693
50,009,Essex County,44.731851,-71.720604
50,011,Franklin County,44.860121,-72.908992
50,013,Grand Isle County,44.795372,-73.290953
50,015,Lamoille County,44.607105,-72.64632
50,017,Orange County,44.00823,-72.381605
50,019,Orleans County,44.829184,-72.250933
50,021,Rutland County,43.574204,-73.03505
50,023,Washington County,44.26963,-72.621309
50,025,Windham County,42.986237,-72.717598
50,027,Windsor County,43.570621,-72.570174
53,001,Adams County,46.988989,-118.55691
53,003,Asotin County,46.182485,-117.18502
53,005,Benton County,46.247641,-119.50153
53,007,Chelan County,47.876957,-120.641356
53,009,Clallam County,48.109502,-123.931203
53,011,Clark County,45.773673,-122.484295
53,013,Columbia County,46.301584,-117.915368
53,015,Cowlitz County,46.190773,-122.682163
53,017,Douglas County,47.739947,-119.694857
53,019,Ferry County,48.469558,-118.508651
53,021,Franklin County,46.536896,-118.90477
53,023,Garfield County,46.433948,-117.53476
53,025,Grant County,47.207843,-119.466316
53,027,Grays Harbor County,47.14737,-123.829002
53,029,Island County,48.154178,-122.57588
53,031,Jefferson County,47.844076,-123.575786
53,033,King County,47.474506,-121.844283
53,035,Kitsap County,47.64025,-122.647374
53,037,Kittitas County,47.124405,-120.675562
53,039,Klickitat County,45.87375,-120.789119
53,041,Lewis County,46.577736,-122.398304
53,043,Lincoln County,47.572051,-118.414206
53,045,Mason County,47.350607,-123.18495
53,047,Okanogan County,48.549908,-119.74613
53,049,Pacific County,46.56089,-123.78062
53,051,Pend Oreille County,48.534841,-117.282483
53,053,Pierce County,47.0483,-122.113229
53,055,San Juan County,48.570365,-122.973197
53,057,Skagit County,48.476786,-121.781902
53,059,Skamania County,46.026291,-121.913533
53,061,Snohomish County,48.044416,-121.713679
53,063,Spokane County,47.61955,-117.402999
53,065,Stevens County,48.397024,-117.852805
53,067,Thurston County,46.925123,-122.827505
53,069,Wahkiakum County,46.293398,-123.427978
53,071,Walla Walla County,46.225991,-118.478365
53,073,Whatcom County,48.833747,-121.900129
53,075,Whitman County,46.886676,-117.519057
53,077,Yakima County,46.455639,-120.738899
55,001,Adams County,43.967112,-89.773485
55,003,Ashland County,46.708333,-90.558463
55,005,Barron County,45.418223,-91.85283
55,007,Bayfield County,46.631235,-91.182816
55,009,Brown County,44.475233,-87.993704
55,011,Buffalo County,44.378606,-91.752438
55,013,Burnett County,45.865601,-92.367816
55,015,Calumet County,44.078234,-88.221545
55,017,Chippewa County,45.067529,-91.282372
55,019,Clark County,44.730612,-90.610237
55,021,Columbia County,43.471189,-89.329917
55,023,Crawford County,43.232808,-90.930812
55,025,Dane County,43.066828,-89.418327
55,027,Dodge County,43.415772,-88.708026
55,029,Door County,45.020683,-87.009973
55,031,Douglas County,46.450846,-91.906262
55,033,Dunn County,44.94756,-91.897593
55,035,Eau Claire County,44.726606,-91.286578
55,037,Florence County,45.851098,-88.399329
55,039,Fond du Lac County,43.755355,-88.490804
55,041,Forest County,45.667573,-88.777119
55,043,Grant County,42.863327,-90.707582
55,045,Green County,42.682273,-89.6017
55,047,Green Lake County,43.807656,-89.044233
55,049,Iowa County,42.99792,-90.133868
55,051,Iron County,46.326395,-90.261543
55,053,Jackson County,44.315222,-90.808375
55,055,Jefferson County,43.020464,-88.780296
55,057,Juneau County,43.923262,-90.112162
55,059,Kenosha County,42.582298,-87.805528
55,061,Kewaunee County,44.589317,-87.440146
55,063,La Crosse County,43.907641,-91.110152
55,065,Lafayette County,42.65942,-90.135229
55,067,Langlade County,45.255568,-89.07136
55,069,Lincoln County,45.329846,-89.732421
55,071,Manitowoc County,44.145467,-87.553328
55,073,Marathon County,44.897926,-89.757776
55,075,Marinette County,45.342922,-88.001038
55,077,Marquette County,43.817826,-89.393777
55,078,Menominee County,45.019069,-88.699885
55,079,Milwaukee County,42.975611,-87.671417
55,081,Monroe County,43.945115,-90.619581
55,083,Oconto County,44.994496,-88.22866
55,085,Oneida County,45.704915,-89.524257
55,087,Outagamie County,44.411623,-88.461577
55,089,Ozaukee County,43.2495,-87.501558
55,091,Pepin County,44.597146,-92.001352
55,093,Pierce County,44.715928,-92.423203
55,095,Polk County,45.46006,-92.442921
55,097,Portage County,44.47567,-89.498457
55,099,Price County,45.680277,-90.36148
55,101,Racine County,42.784761,-87.755094
55,103,Richland County,43.377179,-90.426645
55,105,Rock County,42.671533,-89.068438
55,107,Rusk County,45.475093,-91.135458
55,109,St. Croix County,45.038874,-92.446895
55,111,Sauk County,43.427344,-89.943585
55,113,Sawyer County,45.898597,-91.142137
55,115,Shawano County,44.789692,-88.756369
55,117,Sheboygan County,43.715696,-87.663102
55,119,Taylor County,45.211478,-90.504533
55,121,Trempealeau County,44.304911,-91.352132
55,123,Vernon County,43.59253,-90.83345
55,125,Vilas County,46.053337,-89.512639
55,127,Walworth County,42.668076,-88.541597
55,129,Washburn County,45.900106,-91.791144
55,131,Washington County,43.366763,-88.230896
55,133,Waukesha County,43.017613,-88.306396
55,135,Waupaca County,44.478883,-88.9657
55,137,Waushara County,44.112576,-89.238252
55,139,Winnebago County,44.062273,-88.643463
55,141,Wood County,44.450552,-90.04162
54,001,Barbour County,39.129849,-79.998348
54,003,Berkeley County,39.467095,-78.025717
54,005,Boone County,38.020883,-81.719842
54,007,Braxton County,38.703282,-80.731279
54,009,Brooke County,40.2697,-80.584356
54,011,Cabell County,38.418436,-82.241701
54,013,Calhoun County,38.843699,-81.117714
54,015,Clay County,38.460407,-81.074645
54,017,Doddridge County,39.260436,-80.700569
54,019,Fayette County,38.031135,-81.087168
54,021,Gilmer County,38.918256,-80.854153
54,023,Grant County,39.101933,-79.196749
54,025,Greenbrier County,37.949802,-80.450076
54,027,Hampshire County,39.313728,-78.613302
54,029,Hancock County,40.521032,-80.580986
54,031,Hardy County,39.005336,-78.863351
54,033,Harrison County,39.286675,-80.383296
54,035,Jackson County,38.833209,-81.672301
54,037,Jefferson County,39.307105,-77.863627
54,039,Kanawha County,38.342352,-81.525708
54,041,Lewis County,38.995933,-80.505532
54,043,Lincoln County,38.177845,-82.070911
54,045,Logan County,37.82566,-81.938543
54,047,McDowell County,37.371586,-81.648191
54,049,Marion County,39.512047,-80.242751
54,051,Marshall County,39.87241,-80.671747
54,053,Mason County,38.772922,-82.022311
54,055,Mercer County,37.405805,-81.113567
54,057,Mineral County,39.415225,-78.941624
54,059,Mingo County,37.728488,-82.135768
54,061,Monongalia County,39.625612,-80.051298
54,063,Monroe County,37.561255,-80.544308
54,065,Morgan County,39.561866,-78.260773
54,067,Nicholas County,38.290255,-80.796399
54,069,Ohio County,40.096746,-80.617313
54,071,Pendleton County,38.683748,-79.355805
54,073,Pleasants County,39.371449,-81.162542
54,075,Pocahontas County,38.322017,-80.007876
54,077,Preston County,39.469459,-79.668297
54,079,Putnam County,38.509356,-81.905932
54,081,Raleigh County,37.775947,-81.255664
54,083,Randolph County,38.780276,-79.868127
54,085,Ritchie County,39.178478,-81.066113
54,087,Roane County,38.71548,-81.358358
54,089,Summers County,37.656684,-80.85702
54,091,Taylor County,39.340219,-80.047974
54,093,Tucker County,39.103552,-79.566944
54,095,Tyler County,39.465448,-80.879427
54,097,Upshur County,38.900603,-80.23182
54,099,Wayne County,38.149958,-82.433107
54,101,Webster County,38.494635,-80.434785
54,103,Wetzel County,39.610273,-80.640864
54,105,Wirt County,39.019027,-81.384729
54,107,Wood County,39.212523,-81.514126
54,109,Wyoming County,37.609826,-81.5412
56,001,Albany County,41.649318,-105.743583
56,003,Big Horn County,44.525535,-107.987498
56,005,Campbell County,44.240112,-105.548641
56,007,Carbon County,41.691252,-106.930485
56,009,Converse County,42.974893,-105.504181
56,011,Crook County,44.590082,-104.564077
56,013,Fremont County,43.028429,-108.628992
56,015,Goshen County,42.089336,-104.355497
56,017,Hot Springs County,43.713999,-108.443811
56,019,Johnson County,44.039657,-106.587406
56,021,Laramie County,41.315457,-104.686018
56,023,Lincoln County,42.260038,-110.702663
56,025,Natrona County,42.965153,-106.804612
56,027,Niobrara County,43.050603,-104.473411
56,029,Park County,44.493416,-109.56323
56,031,Platte County,42.129337,-104.961471
56,033,Sheridan County,44.794111,-106.88206
56,035,Sublette County,42.761068,-109.919619
56,037,Sweetwater County,41.657588,-108.894093
56,039,Teton County,43.922545,-110.573554
56,041,Uinta County,41.28599,-110.546505
56,043,Washakie County,43.90722,-107.684285
56,045,Weston County,43.835646,-104.563095
